Unnamed: 0,comment,timestamp,label
920,nguyễn hà dương hà ngọc các cậu có vui khi gặp lại tớ hong,16/10/2024,neutral
921,hà ngọc quỳnh chi rất vui ạ,28/10/2024,neutral
922,quỳnh chi còn ten xịn quá,24/07/2024,neutral
923,hà ngọc hoi co vui không cơ,25/10/2024,neutral
924,hà quang minh chắc liên quan đến điểm chuyên cần điểm danh nđg ra trường thg em chông gai quá,09/07/2024,negative
925,cao đình thi vl drl kém thật,04/09/2024,negative
926,hà quang minh nhắn nhắc,09/07/2024,negative
927,ko rep lỏ e,03/11/2024,negative
928,sau tag j thì phải xem,11/09/2024,negative
929,cao đình thi 1 năm mẹ r,01/11/2024,negative
930,,03/09/2024,positive
931,,28/08/2024,positive
932,xem điểm rèn luyện ở đâu vậi ạ,23/09/2024,positive
933,thi vũ kiểu j chả qua,31/07/2024,negative
934,kem dâu rèn luyện cho tốt vào,18/09/2024,neutral
935,tốt r,19/08/2024,neutral
936,gòi xong 2 năm nữa ra trường nhưng mà ra trường vì bị đuổi học,21/10/2024,negative
937,lại vẽ,10/07/2024,positive
938,tiến thắng haizzz 38 cũng chỉ là con số thôi anh,29/08/2024,positive
939,,15/10/2024,positive
940,,28/08/2024,neutral
941,lắm trò anh nguyen duc,11/09/2024,neutral
942,mô phật,29/07/2024,neutral
943,lắm trò,14/07/2024,positive
944,hoàng đăng slink hỏng ôi trời,23/10/2024,negative
945,lộc nguyễn slink nhìu lỗi lắm,22/08/2024,negative
946,slink tao giờ cũng đang bị lỗi,17/08/2024,negative
947,ngonnn r,03/11/2024,neutral
948,hưng hoàng rèn luyện đi,18/07/2024,positive
949,mạc văn thành chưa bao giờ bỏ học đi học muộnnchăm ngoan,16/09/2024,neutral
950,,08/10/2024,neutral
951,trịnh châu anh hahahhaha bài vẽ ạ,05/07/2024,positive
952,thanh mai mệt ghê má,16/09/2024,positive
953,lại làm trò điên,04/10/2024,negative
954,hoàng quốc bạn sợ à,23/08/2024,positive
955,cựu sinh viên,02/09/2024,positive
956,,12/09/2024,positive
957,hà đan mở clb những cô nàng ý nghĩa ikk,07/07/2024,positive
958,hằng thanh nguyễn để tớ đi đki mở clb ha,14/10/2024,positive
959,mục tiêu của cta là vô tri,29/07/2024,negative
960,,14/10/2024,neutral
961,hà đan hạnh kiểm trung bình thì đúp đâi mà,02/08/2024,positive
962,trần thị mai hương toi đang thấi nhức nhức cái đầu rồi ớ,28/07/2024,positive
963,nguyễn linh thu hương xem trường vẽ gì nài,01/08/2024,positive
964,nguyen ngoc ha,06/09/2024,positive
965,nguyen ngoc ha nghỉ học thui,16/09/2024,positive
966,nguyen ngoc ha tốt khỏi bàn,02/08/2024,neutral
967,mai duyên,18/10/2024,positive
968,lâm văn vũ,12/07/2024,positive
969,,22/09/2024,positive
970,trần minh hiếu nguyễn huy liệm,18/07/2024,positive
971,sắp bị đuổi học r,17/07/2024,negative
972,trần minh hiếunah đã bị kém đâu,26/07/2024,negative
973,năm sau cố gắng nào,10/09/2024,positive
974,phạm minh đức vcl,10/08/2024,neutral
975,mai hải mài xong rồi,08/09/2024,negative
976,điểm chuyên cần là gì v mn,06/09/2024,positive
977,ngô trung hiếu hieu nhac tanh ng di,05/10/2024,positive
978,tiến nam tanh ng thì giỏi rồi chắc k sao đâu nam ơi,04/09/2024,positive
979,ngô trung hiếu nma co tai k co duc,10/07/2024,negative
980,tiến nam có tài mà k có xỉu,30/09/2024,positive
981,tuấn anh dũng hùng lê là sao,14/08/2024,positive
982,đỗ quang huy nhảm vl,05/11/2024,negative
983,đỗ quang huy ai bt,03/11/2024,positive
984,văn quốc nguyễnkhánh hưngbui duc hiep mấi cứ liệu hồn,27/09/2024,positive
985,đức mạnh vl,17/09/2024,positive
986,kim anh là zư nào,14/10/2024,positive
987,nguyễn lan phương rèn luyện kém là bao nhiêu điểm hả bâi,12/08/2024,negative
988,nam nguyễn hay nài bạn,18/09/2024,positive
989,nguyễn mạnh khiêm riêng có đi hc à,05/11/2024,positive
990,có mùi giống bên h trc đâi,27/10/2024,negative
991,là z,10/08/2024,positive
992,nghia la k dien phieu nua,18/07/2024,neutral
993,luyện lương nguyễn đức chưa bị đuổi vì gpa kém thì đã cút bằng cái nài trc rồi,15/10/2024,negative
994,đình hưng trở ngại đến con đường 9 năm,28/07/2024,negative
995,đình hưng phải nháp nốt kỳ nài mới được,04/11/2024,positive
996,nhật tuệ đm,15/09/2024,neutral
997,lê trần nhật minh tự nhiên thấi lo lắng cho điểm rèn luyện,24/10/2024,positive
998,lê trần nhật minh 5đ rèn luyện,07/10/2024,positive
999,viet quan nguyen dat thành lập tổ chuyên án,10/08/2024,negative
1000,phúc đình nguyễn chill,19/09/2024,positive
1001,nguyễn anh hào ptit kì 1 chả làm gì vẫn xếp loại tốt ko phải cài từng điểm như hust đâu,21/08/2024,neutral
1002,nguyễn văn long hoang việt anh ở nhà thôi,17/09/2024,positive
1003,tùng hoàng rủ nhau làm trò kk,30/08/2024,negative
1004,tiến dũng sờ pai,09/08/2024,positive
1005,liên quan gì đến kết quả học tập,04/08/2024,positive
1006,phạm việt hoàng như nào nhỉ,02/07/2024,neutral
1007,tự nhận 100 điểm thì khó,22/09/2024,negative
1008,trà nô lệ đrl à,14/10/2024,positive
1009,mai anh hoàng đi học đầi đủ vào,15/10/2024,neutral
1010,anh la kiếp nạn thứ 82,12/08/2024,negative
1011,phan dung nhi đình nguyên kì mới nan giải gấp bội,06/11/2024,positive
1012,thanh ngọc kỳ sau đúng tam tai của luôn ạ,18/10/2024,neutral
1013,đình nguyên quyết tâm dựt hb mà khó ghê,17/07/2024,positive
1014,dương phạm bạn nài ý thức rất kém,20/10/2024,negative
1015,kien ay con chooo,17/10/2024,positive
1016,dương phạm xem sếch là ý thức kém r,26/07/2024,negative
1017,pham ngoc bao ra trường sớm,06/07/2024,neutral
1018,trịnh ngọc mai éc éc,08/10/2024,neutral
1019,,24/10/2024,neutral
1020,cho mấi ngoại quốc kéo xà lun,26/09/2024,negative
1021,nguyễn thu hương trần quỳnh diệu thùi lên ch v đi,11/10/2024,negative
1022,nguyễn thị thảo vân đợi tụi tui phi trâu ra nha,08/08/2024,positive
1023,diệu thùi rất hân hạnh đc đón tiếp,18/07/2024,neutral
1024,quy phuong sv hụt của trường có đc vào k,05/11/2024,positive
1025,mai phương đi đê dẫn,31/08/2024,positive
1026,tự hào đã thuộc map trường,08/09/2024,positive
1027,trang đi hongg,22/07/2024,neutral
1028,quy phuong hôm 20 đc nghỉ tuyệt r,05/08/2024,neutral
1029,nhuong thanh giao lưu tí ko,21/08/2024,positive
1030,hạnh nguyên có chứ,02/07/2024,neutral
1031,thùi dương đi kh em,26/10/2024,positive
1032,hoàng ngọc hà mai đi đê,26/08/2024,neutral
1033,thùi dương đi nhá,24/09/2024,positive
1034,hoàng ngọc hà mai 6ruoi mới đi làm về,18/08/2024,positive
1035,oke khôm,27/07/2024,neutral
1036,hê hê học viện dạo nài hay có mấi xự kiện su hướng cuốc tế hỉ,09/10/2024,negative
1037,sao trường hông colab v tung gủa huhu,21/10/2024,negative
1038,ai có nhu cầu thuê đồ cosplay ib em,30/08/2024,positive
1039,tạ huy hoàng có hứng thú với cái nài,01/08/2024,neutral
1040,và sẽ phải đi với,01/08/2024,positive
1041,duc nguyen k rủ à,05/09/2024,positive
1042,ngọc ánh tôi rủ em trước các chị của e đó,13/07/2024,positive
1043,trịnh điệp cái nài mình đc thtin trc r mà c,02/10/2024,neutral
1044,ngọc ánh nói miệng sợ e chối,09/08/2024,positive
1045,nguyễn trung có nhật bản kìa bạn toi,13/07/2024,neutral
1046,nhật minh quá quý bửu rồi,05/10/2024,negative
1047,đào xuân mai đến tham gia cùng bọn e nhé kkk,14/09/2024,neutral
1048,đi thôi đi thôiii,12/09/2024,neutral
1049,thanh tâm rủ với,30/08/2024,positive
1050,phạm thị thu chiều nay luôn đó gái,28/07/2024,neutral
1051,huhu hôm ý ko lên trg đcnko tgia đc,03/07/2024,positive
1052,hoàng yếnn c cho tôi xin cái hẹn nào,16/07/2024,negative
1053,thu anh thứ 6 đi học mà,10/08/2024,positive
1054,hoàng yếnn à ừ nhể còn ngài mai mấi giờ nhể,15/07/2024,positive
1055,thu anh mai có vụ gì v,09/10/2024,positive
1056,hoàng yếnn cái của hàn quốc ấy,01/08/2024,positive
1057,nhớ nhầm à,28/10/2024,negative
1058,thu anh ủa tưởng cái nài,07/08/2024,positive
1059,quang nguyễn cosplay giao luu di ni,28/07/2024,negative
1060,nguyễn lụa phát nguyễn lê thị thùi dung đi ko mn,16/08/2024,negative
1061,xuân mai mình có tài năng gì honggg để đi thii,09/10/2024,neutral
1062,lê thị thùi dung mik có tài mukbang đc khum,05/10/2024,neutral
1063,xuân mai đi lẹ luonnnnn,12/10/2024,neutral
1064,lê thị thùi dung gái xinh hăng quá ha,04/09/2024,neutral
1065,xuân mai ăn ăn ăn ăn đi giao lưu văn hoá mà chỉ nghĩ đến cái ăn thua,03/11/2024,negative
1066,phát nguyễn sad,10/10/2024,neutral
1067,chi đỗ làm tí văn hóa k,14/07/2024,negative
1068,nghe hay đấi,25/10/2024,positive
1069,hoàng hải nhi lên đồ thoi,30/07/2024,positive
1070,thanh huong sự kiện hay quáa đi thoiii,27/08/2024,negative
1071,nga nga mông cổ kìa,26/09/2024,neutral
1072,giang lan ngol,19/07/2024,negative
1073,nga nga meo nhà đâu giữ lại tất cả là cụa,24/08/2024,negative
1074,giang lan ô kìa phải chia sẻ v chứ,03/10/2024,negative
1075,nguyễn kiên,29/09/2024,neutral
1076,phương linh dươngg thùi let goooo,13/08/2024,neutral
1077,,21/08/2024,neutral
1078,,24/08/2024,neutral
1079,,25/08/2024,neutral
1080,,28/07/2024,neutral
1081,,15/10/2024,neutral
1082,,27/07/2024,neutral
1083,,22/08/2024,neutral
1084,,08/08/2024,neutral
1085,,02/09/2024,neutral
1086,,22/08/2024,neutral
1087,,30/09/2024,neutral
1088,,28/09/2024,neutral
1089,,04/07/2024,neutral
1090,,22/07/2024,neutral
1091,,10/08/2024,neutral
1092,,04/10/2024,neutral
1093,,29/07/2024,neutral
1094,,08/08/2024,neutral
1095,,31/10/2024,neutral
1096,,15/08/2024,neutral
1097,,29/10/2024,neutral
1098,,31/07/2024,neutral
1099,,06/09/2024,neutral
1100,,28/10/2024,neutral
1101,,05/07/2024,neutral
1102,,10/10/2024,neutral
1103,,25/10/2024,neutral
1104,,18/09/2024,neutral
1105,,15/09/2024,neutral
1106,,01/10/2024,neutral
1107,,06/08/2024,neutral
1108,,15/07/2024,neutral
1109,,18/09/2024,neutral
1110,,25/10/2024,neutral
1111,,13/10/2024,neutral
1112,,13/09/2024,neutral
1113,,11/08/2024,neutral
1114,,09/08/2024,neutral
1115,,18/09/2024,neutral
1116,,28/10/2024,neutral
1117,,29/08/2024,neutral
1118,,29/10/2024,neutral
1119,,09/10/2024,neutral
1120,,15/09/2024,neutral
1121,,01/11/2024,neutral
1122,,10/08/2024,neutral
1123,,01/07/2024,neutral
1124,,31/07/2024,neutral
